ldk;codigoperiodo;codigoine;dscautarquia;despesatotal;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;investimentosoutrosinvestimentosbensdecapital;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital
T3_4205;T3;4205;RIBEIRA GRANDE;18793125.44;5711271.17;3392757.88;1579042.88;172268.26;567202.15;9053911.67;662473.31;1416388.28;3300475.33;2752621.26;921953.49;4027942.6
T3_1414;T3;1414;RIO MAIOR;15685521.57;10136113.58;4323955.37;4273434.33;175132.23;1363591.65;3762673.26;18500;1429792.61;88158.86;1759727.18;466494.61;1786734.73
T3_1710;T3;1710;SABROSA;6910489.36;3634864.53;2096869.57;1164047.95;60853.06;313093.95;2711014.91;34207.12;1124540.98;78262.56;306856.68;1167147.57;564609.92
T3_0911;T3;0911;SABUGAL;13372115.76;7529073.86;2555713.9;3200263.74;57405.44;1715690.78;4694082.18;147470.56;53540;326038.64;1828425.88;2338607.1;1148959.72
T3_1415;T3;1415;SALVATERRA DE MAGOS;7637182.36;5765818.83;2986589.82;2177636.36;50866.93;550725.72;1183052.86;0;51271.45;7593.92;941328.44;182859.05;688310.67
T3_1814;T3;1814;SANTA COMBA DÃO;6733975.5;4615929.38;2348066.03;1655760.67;218491.94;393610.74;1645501.41;13358.5;397754.72;45715.56;512038.86;676633.77;472544.71
T3_3108;T3;3108;SANTA CRUZ;11967889.32;8558460.01;4768789.19;2959924.82;210045.32;619700.68;2017173.46;77000;64952.65;468706.99;797248.97;609264.85;1392255.85
T3_4401;T3;4401;SANTA CRUZ DA GRACIOSA;3503864.31;1989403.42;952484.05;579235.18;19682.17;438002.02;1380240.25;129667.66;520576.24;59457.91;358086.66;312451.78;134220.64
T3_4802;T3;4802;SANTA CRUZ DAS FLORES;2978876.19;1211555.42;716954.66;342036.81;16637.87;135926.08;1524605.02;30670.97;425314.77;6830;893793.4;167995.88;242715.75
T3_0109;T3;0109;SANTA MARIA DA FEIRA;44978033.98;27055090.43;11673201.46;9667029.93;439495.26;5275363.78;12647158.65;1318877.56;2317065.46;3597796.44;3036438.48;2376980.71;5275784.9
T3_1711;T3;1711;SANTA MARTA DE PENAGUIÃO;5375719.87;3351841.96;1466457.92;1481894.81;33492.53;369996.7;1438907.18;91276.28;583999.08;11523.22;552399.77;199708.83;584970.73
T3_3109;T3;3109;SANTANA;4321909.21;3411383.57;1328061.14;1244287.68;195116.1;643918.65;553295.31;87101.3;18793.9;5827.69;346031.05;95541.37;357230.33
T3_1416;T3;1416;SANTARÉM;26718106.26;17975831.45;11093652.47;3401606.6;496611.32;2983961.06;4425089.58;128438.93;2486290.53;299665.17;848869.47;661825.48;4317185.23
T3_1509;T3;1509;SANTIAGO DO CACÉM;16904566.08;13574683.06;7924381.5;4176856.8;103697.72;1369747.04;1878328.6;20808.71;559149.4;293161.05;526336.14;478873.3;1451554.42
T3_1314;T3;1314;SANTO TIRSO;26398694.96;17930275.76;7797168.67;5901112.88;204920.28;4027073.93;6100949.67;456537.55;2866472.65;826273.61;1676295.5;275370.36;2367469.53
T3_0812;T3;0812;SÃO BRÁS DE ALPORTEL;8232507.88;6003604.41;2890605.82;2495820.32;32257.45;584920.82;1629738.03;0;1094426.15;17700.41;105534.08;412077.39;599165.44
T3_0116;T3;0116;SÃO JOÃO DA MADEIRA;12748587.02;7871535.38;3764796.57;2926141.8;84695.77;1095901.24;3626666.26;193548.62;2399568.64;86572.25;468040.06;478936.69;1250385.38
T3_1815;T3;1815;SÃO JOÃO DA PESQUEIRA;7814124.27;4250827.36;1138267.08;2797802.76;64512.59;250244.93;2519213.57;0;1031966.17;20267.8;849976.83;617002.77;1044083.34
T3_1816;T3;1816;SÃO PEDRO DO SUL;12830734.27;7465351.28;4636378.9;2297139.32;94126.09;437706.97;3901565.66;416604.19;27210.75;279731.4;2983931.94;194087.38;1463817.33
T3_4603;T3;4603;SÃO ROQUE DO PICO;5592277.33;1741424.13;705326.24;436787.12;10470.24;588840.53;1950644.36;4752.53;902112.74;18534.64;986195.26;39049.19;1900208.84
T3_3110;T3;3110;SÃO VICENTE;3656726.73;2734725.96;1072932.18;1162875.8;66540.48;432377.5;496872.53;59058;15778.51;75890.31;51583.04;294562.67;425128.24
T3_1417;T3;1417;SARDOAL;4136994.62;3143099.87;2249675.51;733040.61;69621.58;90762.17;495226.32;0;67130.95;31911.21;10851.83;385332.33;498668.43
T3_1817;T3;1817;SÁTÃO;6521619.27;3879488.73;2222169.27;1286669.61;30235.57;340414.28;2165233.83;3000;581442.23;652010.31;329960.65;598820.64;476896.71
T3_0912;T3;0912;SEIA;13630542.18;8803368.11;4056896.26;3010136.81;485090.6;1251244.44;3204650.68;46401.34;1470491.97;330576.51;569261.81;787919.05;1622523.39
T3_1510;T3;1510;SEIXAL;59358564.89;34652681.53;25820574.89;7257642.18;512516.98;1061947.48;8272746.32;0;1588878.13;912440.94;513254.69;5258172.56;16433137.04
T3_1818;T3;1818;SERNANCELHE;4698404.7;3084329.38;1254878.34;1626313.9;41444.48;161692.66;1234778.77;75805.94;191249.34;66082.94;256365.27;645275.28;379296.55
T3_0213;T3;0213;SERPA;14812142.65;8511234;4606227.23;2927397.39;44875.51;932733.87;4369062.92;149371.4;1063520.96;125910.39;1065585.05;1964675.12;1931845.73
T3_0509;T3;0509;SERTÃ;9919717.37;7479701;3535667.03;3120021.97;87258.58;736753.42;2155544.6;0;578201.12;114264.17;1116079.51;346999.8;284471.77
T3_1511;T3;1511;SESIMBRA;26094765.4;20354475.29;13419884.12;5199726.65;250822.76;1484041.76;4534173.81;124296.05;1079377.05;1540418.28;778058.2;1012024.23;1206116.3
T3_1512;T3;1512;SETÚBAL;45256629.83;32848044.96;19263364.72;7900701.16;982259.22;4701719.86;8289719.66;209766.97;5678716.92;399416.17;854135.08;1147684.52;4118865.21
T3_0117;T3;0117;SEVER DO VOUGA;5778587.11;3382512.13;1644845.79;1057896.57;38461.7;641308.07;1909721.63;149534.17;325769.72;71885.87;1121829.67;240702.2;486353.35
T3_0813;T3;0813;SILVES;24842479.41;19478553.96;8954641.92;8443816.85;475840.92;1604254.27;3041949.86;21799.23;261489.64;163259.83;568860.56;2026540.6;2321975.59
T3_1513;T3;1513;SINES;16862728.63;12562168.55;6676532.87;4148005.22;182218.28;1555412.18;2002354.77;31689.73;1073270.56;116378.45;198734.2;582281.83;2298205.31
T3_1111;T3;1111;SINTRA;106447899.4;73981600.85;32905745.21;11024438.54;597992.44;29453424.66;17801580.44;1662269.42;4542464.15;0;9359669.16;2237177.71;14664718.15
T3_1112;T3;1112;SOBRAL DE MONTE AGRAÇO;5094263.15;3964410.86;2050288.81;1339219.45;65290.24;509612.36;763413.45;0;333798.81;10267.57;174525.36;244821.71;366438.84
T3_0615;T3;0615;SOURE;9730389.34;5940804.26;3485615.94;2148038.39;116490.84;190659.09;2361060.33;145946.39;841079.28;285419.32;587340.92;501274.42;1428524.75
T3_1215;T3;1215;SOUSEL;4892240.75;3186301.26;1871426.22;1038391.81;40731.23;235752;1308277.43;2303;555010.41;193684.55;80183.2;477096.27;397662.06
T3_0616;T3;0616;TÁBUA;7315977.42;5196446.11;2729702.97;1520233.55;40987.39;905522.2;1706333.94;402449.99;30871.68;261118.27;770179.01;241714.99;413197.37
T3_1819;T3;1819;TABUAÇO;11431095.46;6560653.02;2398921.23;3722930.53;155982.11;282819.15;4593819.79;14000;1449599.45;536990.72;1994495.58;598734.04;276622.65
T3_1820;T3;1820;TAROUCA;6114643.62;4543993.12;2896002.23;1301847.17;103480.66;242663.06;943478.93;4575.52;204885.12;26358.68;424174.59;283485.02;627171.57
T3_0814;T3;0814;TAVIRA;20638525.4;13929552.19;6881077.97;4176556.67;244238.54;2627679.01;3658512.89;1025915.58;256828.89;102852.15;931980.09;1340936.18;3050460.32
T3_0310;T3;0310;TERRAS DE BOURO;7571310.35;4781431.91;2712907.28;1608537.44;57163.27;402823.92;2162897.47;36826.76;659880.74;315330.46;623504.28;527355.23;626980.97
T3_1418;T3;1418;TOMAR;18766751.8;11943990.34;6707190.79;3963592.44;330161.42;943045.69;4178170.57;5566.29;2407913.65;15750;815090.19;933850.44;2644590.89
T3_1821;T3;1821;TONDELA;17423208.79;10966135.7;4165141.53;4052816.86;81244.57;2666932.74;4523661.88;31637.67;880714.18;882966.45;2598903.33;129440.25;1933411.21
T3_0409;T3;0409;TORRE DE MONCORVO;9176554.99;5338775.36;3058179.34;1747061.12;230466.64;303068.26;1166617.54;54170.56;90987.71;125655.23;342613.33;553190.71;2671162.09
T3_1419;T3;1419;TORRES NOVAS;19237683.13;13185256.51;7173217.53;4422730.37;312074.81;1277233.8;3960215.92;15802.4;2259710.35;120749.69;723600.81;840352.67;2092210.7
T3_1113;T3;1113;TORRES VEDRAS;31191804.61;21671004.48;9329722.41;4372825.07;196111.58;7772345.42;5729904.89;2111332.36;2736747.91;59718.43;107269.93;714836.26;3790895.24
T3_0913;T3;0913;TRANCOSO;7752176.3;4589120.05;1887306.71;1491637.87;59078.1;1151097.37;2281998.39;62823.1;807630.45;152964.05;808768.82;449811.97;881057.86
T3_1318;T3;1318;TROFA;12475884.07;10516121.44;4989322.23;2515455.88;294763.44;2716579.89;561755.46;0;68971.61;53712.72;204730.33;234340.8;1398007.17
T3_0118;T3;0118;VAGOS;8817002.71;6889276.54;2708165.55;2900572.66;90879.44;1189658.89;887570.83;42513.53;237934.69;70646.24;238934.35;297542.02;1040155.34
T3_0119;T3;0119;VALE DE CAMBRA;12314434.28;7168456.98;3315974.43;2072488.33;282697.08;1497297.14;3460273.5;401347.73;853474.29;90744.26;1169690.37;945016.85;1685703.8
T3_1608;T3;1608;VALENÇA;10392695.89;6736490.33;3988837.11;2403553.91;54867.42;289231.89;2880466.57;50792.37;1566906.27;215100.28;692048.91;355618.74;775738.99
T3_1315;T3;1315;VALONGO;30216815.5;17903755.27;10309470.51;6636701.84;201277.06;756305.86;10117567.52;78858.77;7058875.06;157020.94;1882072.69;940740.06;2195492.71
T3_1712;T3;1712;VALPAÇOS;13393106.54;6808971.64;3071084.95;2966515.52;94964.69;676406.48;5568545.4;698843.41;1508173.19;542503.98;1514616.1;1304408.72;1015589.5
T3_4502;T3;4502;VELAS;4657571.67;2214181.97;1280635.5;591727.56;225196.24;116622.67;1730989.66;0;31531.64;113353.87;1468564.61;117539.54;712400.04
T3_0712;T3;0712;VENDAS NOVAS;7218703.73;5321876.69;3139023.98;1457678.13;42332.21;682842.37;1191410.38;129175.43;644519.11;58549.66;106345.48;252820.7;705416.66
T3_0713;T3;0713;VIANA DO ALENTEJO;4910933.5;3549315.43;1690400.73;1246929.83;6567.75;605417.12;1227710.84;0;1033619.06;14847.24;32071.81;147172.73;133907.23
T3_1609;T3;1609;VIANA DO CASTELO;39266794.55;21450819.23;11458813.24;6928221.52;255308.64;2808475.83;12051481.58;63188.62;4007490.97;353452.98;4314816.22;3312532.79;5764493.74
T3_0214;T3;0214;VIDIGUEIRA;5814240.48;3274052.82;1931157.67;988150.17;60554.29;294190.69;1855938.25;73810.2;1418052.08;113366.83;35870.08;214839.06;684249.41
T3_0311;T3;0311;VIEIRA DO MINHO;7256472.53;4428927.4;2097579.3;1394235.22;88070.55;849042.33;1943510.3;137767.41;360228.64;105186.96;605477.34;734849.95;884034.83
T3_0510;T3;0510;VILA DE REI;4423773.77;2542538.42;1429601.78;920313.11;15148.2;177475.33;1672413.49;141058.98;901521.77;18739.49;112538.59;498554.66;208821.86
T3_0815;T3;0815;VILA DO BISPO;7563242.48;5596522.11;3219075.72;1859512.66;42699.64;475234.09;1915115.06;18117.31;45937.08;23599.25;1606295.44;221165.98;51605.31
T3_1316;T3;1316;VILA DO CONDE;37286585.73;27213572.09;12617488.01;10886606.87;557604.78;3151872.43;5817246.81;265725.58;3134777.76;255945.91;1548825.6;611971.96;4255766.83
T3_4101;T3;4101;VILA DO PORTO;3632728.64;2505060.38;1338745.44;734491.52;14072.2;417751.22;496344.65;0;70518.66;20261.23;63034.69;342530.07;631323.61
T3_0410;T3;0410;VILA FLOR;6173019.15;4697300.99;2220423.08;1568963.44;36196.33;871718.14;1159886.83;10634.7;304600.7;223670.47;411613.32;209367.64;315831.33
T3_1114;T3;1114;VILA FRANCA DE XIRA;43871178.47;29900652.3;13125125.33;11153729.83;188257.09;5433540.05;9769231.34;1413989.97;2642538.05;453887.71;686431.42;4572384.19;4201294.83
T3_4206;T3;4206;VILA FRANCA DO CAMPO;5562351.71;3410144.38;1804243.95;1146327.71;275290.94;184281.78;758882.6;0;270050.51;14477.2;446.24;473908.65;1393324.73
T3_1420;T3;1420;VILA NOVA DA BARQUINHA;7047213.92;3658504.76;2140815.99;1306121.88;40251.11;171315.78;3057417.89;111507.74;1798662.24;3353.79;885613.15;258280.97;331291.27
T3_1610;T3;1610;VILA NOVA DE CERVEIRA;11079385.23;5800569.93;2763618.3;2454391.03;47589.97;534970.63;4737056.52;23785;2515092.04;426590.25;1338274.97;433314.26;541758.78
T3_0312;T3;0312;VILA NOVA DE FAMALICÃO;58997809.37;35576757.64;14138300.96;15034345.22;322139.88;6081971.58;11272926.42;2095343.7;4260070.77;1237587.39;2970704.79;709219.77;12148125.31
T3_0914;T3;0914;VILA NOVA DE FOZ CÔA;7461169.91;5239571.28;1898416.43;2076739.91;46278.08;1218136.86;1565978.4;31457.42;1032905.35;138563.67;130303.23;232748.73;655620.23
T3_1317;T3;1317;VILA NOVA DE GAIA;89557029.93;60440814.51;22565387.29;19143456.47;3185605.64;15546365.11;8258650.12;1834661.31;2468943.77;7444.5;1492930.84;2454669.7;20857565.3
T3_1822;T3;1822;VILA NOVA DE PAIVA;4494350.48;3402275.07;1699211.55;1336477.26;56916.25;309670.01;732240.45;14235.32;33124.23;19343.68;584695.32;80841.9;359834.96
T3_0617;T3;0617;VILA NOVA DE POIARES;7345820.32;3267914.09;2092044.03;699220.43;184877.13;291772.5;2452073.66;242151.52;1640335.7;15814.26;29667.5;524104.68;1625832.57
T3_1713;T3;1713;VILA POUCA DE AGUIAR;10718397.62;7240581.3;3238273.12;2868300.96;58040.74;1075966.48;2837170.45;15851.4;1097520.13;329220.84;1099128.08;295450;640645.87
T3_1714;T3;1714;VILA REAL;20062535.89;11210186.48;5203620.95;3707085.21;210765.62;2088714.7;7348993.48;951134.36;2249097.86;333007.58;908942.04;2906811.64;1503355.93
T3_0816;T3;0816;VILA REAL DE SANTO ANTÓNIO;25704844.15;15147238.47;6217919.74;4811051.74;436492.6;3681774.39;6246043.16;816444.85;2690031.13;143529.83;1225948.2;1370089.15;4311562.52
T3_0511;T3;0511;VILA VELHA DE RÓDÃO;4824185.04;3336574.06;1776543.72;1297649.82;32431.61;229948.91;1086098.95;8709.22;3050.37;197897.48;611739.48;264702.4;401512.03
T3_0313;T3;0313;VILA VERDE;19140461.56;12753524.86;5599663.62;4597043.29;294037.61;2262780.34;4560249.16;410156.67;2030660.31;200491.67;1407104.28;511836.23;1826687.54
T3_0714;T3;0714;VILA VIÇOSA;5423573.28;4063070.48;2057047.29;1011846.16;190284.55;803892.48;819933.99;6817.44;165487.15;67942.21;118999.42;460687.77;540568.81
T3_0411;T3;0411;VIMIOSO;6671665.85;3479377.48;1732576.1;1237600.02;35856.18;473345.18;2827089.58;18232.18;987096.56;585701.77;425457.88;810601.19;365198.79
T3_0412;T3;0412;VINHAIS;8545277.83;5880014.89;2507397.13;2257458.24;19859.3;1095300.22;1554110.34;19261.83;368961.4;123526.85;711214.85;331145.41;1111152.6
T3_1823;T3;1823;VISEU;43508819.88;22800166.41;10400906.74;8244514.78;370825.85;3783919.04;14299677.42;2204868.25;3306468.44;305143.94;4888067.08;3595129.71;6408976.05
T3_0314;T3;0314;VIZELA;8346039.2;6334522.74;3374827.96;1614196.82;191315.08;1154182.88;1418230.02;650;377449.11;0;491280.81;548850.1;593286.44
T3_1824;T3;1824;VOUZELA;6444504.31;4836424.28;2227591.87;1792226.31;274058.61;542547.49;701194.97;6538;422146.14;18094.56;154488.23;99928.04;906885.06
T4_1401;T4;1401;ABRANTES;25618580.39;16325780.09;7777882.22;5938365.12;241000.05;2368532.7;6712902.94;698697.34;2995304.25;672247.9;963702.46;1382950.99;2579897.36
T4_0101;T4;0101;ÁGUEDA;28529404.27;19995858.26;8303344.13;9228278.9;132448.51;2331786.72;6363427.38;429604.64;843323.46;388169.22;2010201.73;2692128.33;2170118.63
T4_0901;T4;0901;AGUIAR DA BEIRA;6488322.05;4430399.11;1978975.4;1867499.02;64480.35;519444.34;1180694.58;7500;152654.88;173801.65;739297.39;107440.66;877228.36
T4_0701;T4;0701;ALANDROAL;18524512.29;9968145.76;4180266.33;4033348.16;589993.58;1164537.69;7230294.23;94565.95;2080635.23;581786.08;2133121.18;2340185.79;1326072.3
T4_0102;T4;0102;ALBERGARIA-A-VELHA;15806436.29;10281867.96;4961377.81;4280887.38;74217.65;965385.12;3390046.59;212.77;1383730.61;68760.3;1181022.05;756320.86;2134521.74
T4_0801;T4;0801;ALBUFEIRA;61884964.36;49823389.63;23375043.58;20209721.73;534449.51;5704174.81;10246917.6;29454.28;3821715.18;2280369.34;2514604.07;1600774.73;1814657.13
T4_1501;T4;1501;ALCÁCER DO SAL;17562352.69;13172994.02;6733512.64;4089931.7;16904.8;2332644.88;3710816.71;3698.27;1617843.7;263376.68;1245380.02;580518.04;678541.96
T4_1402;T4;1402;ALCANENA;10413560.9;7518937.56;3529638.94;2808624.59;250931.4;929742.63;1086989.7;53043.06;129587.71;155344.5;224363.76;524650.67;1807633.64
T4_1001;T4;1001;ALCOBAÇA;29708168.42;20158007.26;7403319.78;9340470.04;527574.54;2886642.9;3901122.3;445921.86;217675.85;24423.48;1206080.51;2007020.6;5649038.86
T4_1502;T4;1502;ALCOCHETE;14031473.85;11550731.43;7262067.6;3148173.23;57078.67;1083411.93;1729696.98;0;687280.33;75600.33;179694.56;787121.76;751045.44
T4_0802;T4;0802;ALCOUTIM;8750431.84;5529987.49;2838907.47;2056143.32;26165.99;608770.71;2410545.53;34922.72;168878.93;56260.55;161380.76;1989102.57;809898.82
T4_1101;T4;1101;ALENQUER;24596579.52;18092266.82;9652199.74;5453753.84;259671.11;2726642.13;4414775.3;0;2241414.23;94263.15;1841804.66;237293.26;2089537.4
T4_0401;T4;0401;ALFÂNDEGA DA FÉ;17656762.48;9724073.66;2924879.42;3700470.12;946960.46;2151763.66;4862427.04;731124.59;730886.15;573891.6;2157992.71;668531.99;3070261.78
T4_1701;T4;1701;ALIJÓ;11132278.93;7079715.99;3600989.9;2593915.23;422169.38;462641.48;3129856.44;71832.26;1357602.52;563389.35;843040.8;293991.51;922706.5
T4_0803;T4;0803;ALJEZUR;10463447.32;7130405.86;3476431.61;2431329.55;70305.55;1152339.15;761366.66;48452.4;98540.57;21515.42;361786.84;231071.43;2571674.8
T4_0201;T4;0201;ALJUSTREL;11490787.84;7287156.48;3363721.94;2828659.98;95022.37;999752.19;3256761.62;14256.56;34534.62;750483.42;1820544.81;636942.21;946869.74
T4_1503;T4;1503;ALMADA;76401482.41;57908259.86;28984188.35;20105041.3;320960.04;8498070.17;12045720.88;428839.56;1521865.07;1559535.88;3990150.46;4545329.91;6447501.67
T4_0902;T4;0902;ALMEIDA;14680194.39;8098889.4;2747053.43;3116408.95;124024.54;2111402.48;4364949.34;11552.42;478505.72;318320.06;2213931.71;1342639.43;2216355.65
T4_1403;T4;1403;ALMEIRIM;16210949.71;11192893.4;5487209.43;4346455.09;148168.52;1211060.36;4319217.19;203406.57;2472109.96;129010.05;1143209.65;371480.96;698839.12
T4_0202;T4;0202;ALMODÔVAR;13001256.78;8032378.66;4230409.33;2856428.91;89269.72;856270.7;3760545.51;7655.27;204599.04;760886.36;1507760.63;1279644.21;1208332.61
T4_1404;T4;1404;ALPIARÇA;7275624.35;4898973.48;3096998.16;1505703.42;114687.37;181584.53;1615415.71;0;802873.11;54191.76;63199.13;695151.71;761235.16
T4_1201;T4;1201;ALTER DO CHÃO;5884979.36;4542709.41;2581420.62;1587318.78;28938.22;345031.79;1016651.58;105042.22;15747.32;20909.71;395806.02;479146.31;325618.37
T4_1002;T4;1002;ALVAIÁZERE;9474734.49;4191170.01;1785425.05;1932993.56;53038.56;419712.84;4670918.65;640867.58;371518.04;508182.44;1771728.89;1378621.7;612645.83
T4_0203;T4;0203;ALVITO;5365867.62;3408917.25;2123303.97;916189.48;24223.31;345200.49;1633599.67;0;13965;14225.59;74707.21;1530701.87;323350.7
T4_1115;T4;1115;AMADORA;85751307.05;68643261.63;28825564.95;27184292.5;348170.85;12285233.33;12917552.86;1904883.74;4405417.89;3908224.06;953609.84;1745417.33;4190492.56
T4_1301;T4;1301;AMARANTE;32202996.57;20885441.1;9291254.46;8976542.62;144432.9;2473211.12;8706909.47;19603.7;540334.64;3416765.82;2585515.59;2144689.72;2610646
T4_0301;T4;0301;AMARES;14602888.65;7756712.67;4054987.55;2632020.42;260598.63;809106.07;4519439.5;23650.17;2754109.06;463808.1;956762.67;321109.5;2326736.48
T4_0103;T4;0103;ANADIA;15972456.06;8296977.61;3871743.77;3518007.71;114583.43;792642.7;6084016.87;280899.05;3349149.81;105451.64;835928.9;1512587.47;1591461.58
T4_4301;T4;4301;ANGRA DO HEROÍSMO;20725247.41;10361183.6;4310998.63;2226925.17;278511.03;3544748.77;4992474.98;832311.03;1789738.54;168529.45;1444294.73;757601.23;5371588.83
T4_1003;T4;1003;ANSIÃO;10611000;5103257.19;2540075.76;2035416.78;225471.55;302293.1;4228909.41;256391.5;1514992.31;44152.13;1980967.09;432406.38;1278833.4
T4_1601;T4;1601;ARCOS DE VALDEVEZ;24566642.13;11888194.9;5251010.58;4772566.34;395571.96;1469046.02;8826330.87;1141064.15;1376238.27;875991.28;4400237.41;1032799.76;3852116.36
T4_0601;T4;0601;ARGANIL;14380456.96;8067577.05;3836955.39;3177081.1;118567.38;934973.18;5283902.18;287307.15;1679014.44;103016.4;2744228.02;470336.17;1028977.73
T4_1801;T4;1801;ARMAMAR;8935928.28;5719740.5;3198942.85;2125878.82;272169.38;122749.45;2316891.51;83480.73;572691.34;107638.07;1298933.65;254147.72;899296.27
T4_0104;T4;0104;AROUCA;19266682.73;10031252.37;3611891.83;5491189.58;53878.67;874292.29;7739538.53;222211.83;5213783.64;637040.17;1118108.63;548394.26;1495891.83
T4_0702;T4;0702;ARRAIOLOS;9948594.28;6285048.62;3064723.81;2486621.8;108510.55;625192.46;2384843.42;33536.25;761122.23;1111562.3;4488;474134.64;1278702.24
T4_1202;T4;1202;ARRONCHES;5474568.38;3419211.6;1890856.65;1034397.75;29159.82;464797.38;1735763.07;0;380087.99;21202.24;41169;1293303.84;319593.71
T4_1102;T4;1102;ARRUDA DOS VINHOS;10808170.72;8498948.46;4046595.87;3196495.41;93927.44;1161929.74;1221457.43;20000;208012.85;107636.76;290094.38;595713.44;1087764.83
T4_0105;T4;0105;AVEIRO;49995307.79;34529197.48;11845638.57;5859392.09;6273174.31;10550992.51;8029803.59;3253668.57;994892.94;401503.16;2035949.25;1343789.67;7436306.72
T4_1203;T4;1203;AVIS;9650922.36;6548180.43;3881898.85;1685855.32;77516.97;902909.29;2135909.39;18645.32;153718.65;194667.55;842795.55;926082.32;966832.54
T4_1103;T4;1103;AZAMBUJA;18803444.92;12524947.51;6658883.96;4133024.71;317094.86;1415943.98;1852141.28;164223;255395.17;269174.33;634154.92;529193.86;4426356.13
T4_1302;T4;1302;BAIÃO;15922192.22;9670166.68;5263881.17;3715499.03;75585.48;615201;4747398.78;622625;294922.77;347301.14;1155426.15;2327123.72;1504626.76
T4_0302;T4;0302;BARCELOS;58899451.56;37889320.84;13671899.94;13385570.14;454584.66;10377266.1;10815333.05;810952.29;1689396.55;257317.56;5908768.7;2148897.95;10194797.67
T4_0204;T4;0204;BARRANCOS;5060418.44;3570946.87;2169382.88;728081.75;43591.57;629890.67;592670.53;9340.38;9104.53;0;30400.08;543825.54;896801.04
T4_1504;T4;1504;BARREIRO;40582992.03;29541966.42;16505508.49;8113707.53;334618;4588132.4;5681462.39;93288;2198871.46;854084.93;996814.94;1538403.06;5359563.22
T4_1004;T4;1004;BATALHA;12315256.87;6758598.69;1996224.81;3329143.35;13894.83;1419335.7;5089167.53;87047.5;1352348.31;1271648.56;1224817.52;1153305.64;467490.65
T4_0205;T4;0205;BEJA;27700718.8;15447423.74;8841177.41;5401004.37;182884.16;1022357.8;8739165.83;58207.56;7139153.07;234885.2;260179.81;1046740.19;3514129.23
T4_0501;T4;0501;BELMONTE;8049961.08;3633984.13;1233240.62;1834803.62;46098.52;519841.37;4050629.62;15000;1784776.52;4787.23;1364822.72;881243.15;365347.33
T4_1405;T4;1405;BENAVENTE;17331213.2;13967426.91;7257711.07;4768267.42;59484.37;1881964.05;1961134.33;231373.85;274186.23;442222.29;722188.69;291163.27;1402651.96
T4_1005;T4;1005;BOMBARRAL;8120848.48;6766669.83;4024431.97;2134094.96;99555.39;508587.51;495869.91;0;42007.16;56798.38;288745.93;108318.44;858308.74
T4_0703;T4;0703;BORBA;7785201.62;5495406.55;3583563.28;1452007.81;240564.82;219270.64;692728.68;3145.57;113576.32;44426.31;130612.74;400967.74;1597066.39
T4_1702;T4;1702;BOTICAS;8602255.3;5600053.17;2632954.98;2091635.53;57716.09;817746.57;1786519.41;103138.09;30016.11;47556.98;773332.61;832475.62;1215682.72
T4_0303;T4;0303;BRAGA;92487656.23;47579474.61;27095643.1;12145317.71;1174616.49;7163897.31;12925998.43;0;4474019.67;751384.84;2483979.57;5216614.35;31982183.19
T4_0402;T4;0402;BRAGANÇA;34841576.98;21295770.4;6962159.68;12427129.71;246629.45;1659851.56;9636509.23;801488.77;236438.87;261244.07;4050604.47;4286733.05;3909297.35
T4_0304;T4;0304;CABECEIRAS DE BASTO;18419151.75;7760830.25;4588185.36;1827707.94;115146.98;1229789.97;8514102.69;62232.27;5436823.82;325680.09;1937500.31;751866.2;2144218.81
T4_1104;T4;1104;CADAVAL;9642933.8;7256658.77;3916425.56;2554348.07;77616.49;708268.65;2030148.39;125499.9;473569.14;267003.6;726905.65;437170.1;356126.64
T4_1006;T4;1006;CALDAS DA RAINHA;27692766.04;17017613.87;5337516.43;8470413.59;107611.77;3102072.08;8554107.6;260550;4737330.73;19521.71;2900957.01;635748.15;2121044.57
T4_3101;T4;3101;CALHETA (MADEIRA);8886107.2;6443477.91;2186385.8;2156808.65;110034.31;1990249.15;1537729.73;179703.55;25002.55;119856.59;800855.46;412311.58;904899.56
T4_4501;T4;4501;CALHETA (SÃO JORGE);4311452.55;3231046;1854044.54;853891.1;431256.21;91854.15;759239.87;0;0;87721.88;457291.57;214226.42;321166.68
T4_3102;T4;3102;CÂMARA DE LOBOS;18522888.42;8925425.44;4325935.69;3418981.59;177908.56;1002599.6;7569663.35;348506.08;354970.72;665756.77;5713846.45;486583.33;2027799.63
T4_1602;T4;1602;CAMINHA;17289466.32;11369754.4;4970742.59;5457757.04;84648.07;856606.7;5059530.02;1732.5;247196.5;1245638.32;2336398.48;1228564.22;860181.9
T4_1204;T4;1204;CAMPO MAIOR;7580287.64;6798093.08;4133951.68;2046745.38;17798;599598.02;649787.52;60869.2;54726.6;41249.52;185921.47;307020.73;132407.04
T4_0602;T4;0602;CANTANHEDE;33448609.32;13783943.58;6595944.18;4606732.98;508311.9;2072954.52;14182449.08;452527.79;2946472.63;83951.4;8374802.28;2324694.98;5482216.66
T4_0403;T4;0403;CARRAZEDA DE ANSIÃES;9093794.57;5795454.12;2953565.63;1493398.51;165051.76;1183438.22;1837832.37;22311.24;1135395.31;15047.26;398665.01;266413.55;1460508.08
