ldk;codigoperiodo;codigoine;dscautarquia;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas
T3_0506;T3;0506;OLEIROS;6135478.36;4465575;20570;437534.16;326503.02;28420.93;57111.22;0;25498.99;1088740.47;123058.73
T3_0810;T3;0810;OLHÃO;19924750.72;4911588;517864.52;6882492.86;4435344.82;1362061.8;863683.64;0;221402.6;1197277.77;6415527.57
T3_0113;T3;0113;OLIVEIRA DE AZEMÉIS;27844511.64;9099828;3408339.4;7743370.53;4324546.38;752545.15;1256655.19;808231.73;601392.08;4557569.4;3035404.31
T3_1810;T3;1810;OLIVEIRA DE FRADES;8180729.99;3251934;672497.25;1535302.83;608954.62;272380.14;178950.39;257117.08;217900.6;913134.98;1807860.93
T3_0114;T3;0114;OLIVEIRA DO BAIRRO;14573387.8;4773411;3834592.48;3201336.95;1774416.1;395504.72;446406.17;480010.02;104999.94;1496992;1267055.37
T3_0611;T3;0611;OLIVEIRA DO HOSPITAL;10649912.23;5043681;1081425.4;2595988.35;1303390.93;244902.31;342700.83;0;704994.28;1496713.83;432103.65
T3_1421;T3;1421;OURÉM;27122241.47;8178342.96;2444608.31;7190918.28;3954032.55;633880.94;843916;511458.39;1247630.4;1934526.24;7373845.68
T3_0212;T3;0212;OURIQUE;7353294.38;4485573;843524.62;489751.45;321078.81;46999.25;85692.74;19120.77;16859.88;448704.26;1085741.05
T3_0115;T3;0115;OVAR;20373489.58;6052320;1596421.17;8340476.45;4915400.18;912516.61;978298.84;902967.52;631293.3;3063406.17;1320865.79
T3_1309;T3;1309;PAÇOS DE FERREIRA;25589037.9;6456320.4;2486151.42;5221601.21;3007046.6;579022.37;892025.23;335815.51;407691.5;2085198.12;9339766.75
T3_1508;T3;1508;PALMELA;32694087.05;5633469;854598.02;14898806.96;7137215.88;1890626.96;1304606.24;1882318.51;2684039.37;6277996.96;5029216.11
T3_0612;T3;0612;PAMPILHOSA DA SERRA;7236939.98;4167666;169889.63;378646.51;278493.86;21196.69;44411.06;0;34544.9;356193.53;2164544.31
T3_1310;T3;1310;PAREDES;61910802.62;10559520;10166128.66;7730034.21;4293738.72;876846.34;1361914.62;400268.89;797265.64;2655095.2;30800024.55
T3_1605;T3;1605;PAREDES DE COURA;11548496.56;4611501;1401229.36;790060.55;461384.84;62273.49;166638.77;25878.35;73885.1;1005976.46;3739729.19
T3_1013;T3;1013;PEDRÓGÃO GRANDE;3945423.35;2677776;136119.26;435146.38;270104.68;30802.05;65355.51;35004.98;33879.16;550253.64;146128.07
T3_0613;T3;0613;PENACOVA;7828503.18;4435092;393313.71;1198287.25;689120.21;51828.21;246732.53;0;210606.3;1395492.73;406317.49
T3_1311;T3;1311;PENAFIEL;28842134.09;10857100;4842922.87;6446143.56;3105780.95;915509.07;1180451.15;516473.87;727928.52;1450417.07;5245550.59
T3_1811;T3;1811;PENALVA DO CASTELO;5890707.89;3690567;522508.19;599626.54;361176.93;35898.19;126559.05;0;75992.37;651837.63;426168.53
T3_0507;T3;0507;PENAMACOR;6691824.63;4651083;42835.43;682281.48;341043.19;64062.3;72686.52;0;204489.47;536303.24;779321.48
T3_1812;T3;1812;PENEDONO;3855590.02;2955112;9490.32;288202.12;197423.98;29829.6;47931.69;0;13016.85;440877.83;161907.75
T3_0614;T3;0614;PENELA;5414526.54;2814354;563175.22;514797.38;357418.83;35320.41;95604.77;0;26453.37;537543.99;984655.95
T3_1014;T3;1014;PENICHE;13021431.47;3480066;72373.16;3800356.23;2490708.98;497618.31;495280.17;122403.33;194345.44;2890769.79;2777866.29
T3_1708;T3;1708;PESO DA RÉGUA;14338381.65;4437135;2122906.08;1799844.44;851024.55;147269.47;263072.78;194313.4;344164.24;1158063.17;4820432.96
T3_0910;T3;0910;PINHEL;7875838.71;5364333;333686.51;1159633.48;501081.39;66249.33;161038.95;0;431263.81;742208.32;275977.4
T3_1015;T3;1015;POMBAL;36073211.75;9528417;12059557.76;7197515.62;4320151.66;480000.28;1117880.57;731056.69;548426.42;5792411.33;1495310.04
T3_4203;T3;4203;PONTA DELGADA;22707769.23;10491369;1692763.02;8196850.72;4303851.59;1463825.42;1232155.67;568723.54;628294.5;2039760.39;287026.1
T3_3105;T3;3105;PONTA DO SOL;3590705.87;2668005;430203.88;413058.57;239130.72;50529.76;78193.03;0;45205.06;63246.4;16192.02
T3_1606;T3;1606;PONTE DA BARCA;9897340.29;4254603.03;685418.95;1373259.75;824455.54;148782.17;198571.14;47569.76;153881.14;922078.02;2661980.54
T3_1607;T3;1607;PONTE DE LIMA;23282227.48;8510217.75;3964940.11;4111577.65;2207363.74;585397.98;730087.92;0;588728.01;3275658.26;3419833.71
T3_1213;T3;1213;PONTE DE SOR;13405783.02;5915133;3364902.79;1332875.62;951595.14;96454.47;254109.99;0;30716.02;1551727.8;1241143.81
T3_1214;T3;1214;PORTALEGRE;12881292.81;5484014;985817.71;2833662.75;1883902.1;193884.27;445718.37;68721.6;241436.41;2643455.05;934343.3
T3_0709;T3;0709;PORTEL;7874620.59;4437981.41;1150760.71;700955.39;270029.92;298263.09;87099.81;24628.89;20933.68;552988.53;1031934.55
T3_0811;T3;0811;PORTIMÃO;30586442.45;3686724;610391.15;18872989.11;13620883.23;2723865.33;1197274.8;364890.23;966075.52;2026228.82;5390109.37
T3_1312;T3;1312;PORTO;140765841.4;18905003.55;4621950.82;74182721.76;28221348.02;15300981.54;5048451.18;14739958.99;10871982.03;24094580.07;18961585.15
T3_1016;T3;1016;PORTO DE MÓS;11954888.35;4916295;309718.79;2967165.26;1644362.39;238966.06;471374.86;364733.82;247728.13;2210267.83;1551441.47
T3_3106;T3;3106;PORTO MONIZ;4353658.39;2664126;169841.32;209412.56;114936.77;31970.62;30474.96;0;32030.21;304303.59;1005974.92
T3_3201;T3;3201;PORTO SANTO;3845055.63;1483776;0;1720576.4;1215203.67;289684.07;137354.98;2022.48;76311.2;109054.37;531648.86
T3_0309;T3;0309;PÓVOA DE LANHOSO;13072726.1;5162625;501905.35;2560994.73;1297366.66;451920.13;386186.21;0;425521.73;1447677.82;3399523.2
T3_1313;T3;1313;PÓVOA DE VARZIM;35765256.54;6230826;116378.36;9634976.72;5374451.1;1846698.44;1152874.38;0;1260952.8;9500953.07;10282122.39
T3_4204;T3;4204;POVOAÇÃO;4047869.79;3018644;3938.66;542436.21;297483.83;127567.72;74869.03;15524.51;26991.12;444473.53;38377.39
T3_4302;T3;4302;PRAIA DA VITÓRIA;8701319.6;4915890;737390.79;1457807.69;873360.69;132424.54;327438.89;0;124583.57;222026.62;1368204.5
T3_0508;T3;0508;PROENÇA-A-NOVA;6681134.61;4497417;112211.9;584575.5;398662.52;41617.25;108692.34;0;35603.39;1338707.52;148222.69
T3_0710;T3;0710;REDONDO;5623132.33;3340394;343829.39;716947.31;431603.52;46995.35;98386.06;0;139962.38;902431.21;319530.42
T3_0711;T3;0711;REGUENGOS DE MONSARAZ;12875374.4;3849417;1284108.18;1908493.42;721380.36;786652.82;175199.31;43367.73;181893.2;1793705.04;4039650.76
T3_1813;T3;1813;RESENDE;7618011.01;4217130;358701.35;1119500.04;598869.86;94646.26;162196.83;89811.34;173975.75;1051042.08;871637.54
T3_3107;T3;3107;RIBEIRA BRAVA;5448471;3389652;0;998524.74;430641.87;136751.45;187207.63;0;243923.79;303912.5;756381.76
T3_1709;T3;1709;RIBEIRA DE PENA;11489285.49;3631995;1091192.88;891922.68;378002.63;55642.3;106558.96;0;351718.79;3556891.27;2317283.66
T3_4205;T3;4205;RIBEIRA GRANDE;13755154.81;6716421;1000387.04;2179451.83;1132931.43;392829.53;348214.2;164359.74;141116.93;2620248.6;1238646.34
T3_1414;T3;1414;RIO MAIOR;14059737.07;4417659;881494.89;3271269.81;1730076.9;294328.94;380204.84;504191.37;362467.76;2634735.63;2854577.74
T3_1710;T3;1710;SABROSA;5846715.37;3521439;412224.87;930635.66;370432.08;373430.24;94433.38;0;92339.96;801605.1;180810.74
T3_0911;T3;0911;SABUGAL;12197343.08;7459974;779128.25;1439950.93;904803.05;62216.83;195104.61;0;277826.44;1384034.79;1134255.11
T3_1415;T3;1415;SALVATERRA DE MAGOS;7961659.77;3970197;248388.29;2054702.7;1052539.91;220813.08;395259.98;130084.91;256004.82;985337.69;703034.09
T3_1814;T3;1814;SANTA COMBA DÃO;5820135.85;3200836.87;130360.24;1404949.98;838266.08;131299.7;195372.7;45354.19;194657.31;718982.92;365005.84
T3_3108;T3;3108;SANTA CRUZ;13377105.93;4534155;7230.7;5150314.69;2425014.92;481016.26;750263.79;0;1494019.72;2732337.84;953067.7
T3_4401;T3;4401;SANTA CRUZ DA GRACIOSA;3232701.09;1990908;456562.7;380002.37;257315.44;11524.31;75747.9;0;35414.72;247870.2;157357.82
T3_4802;T3;4802;SANTA CRUZ DAS FLORES;2377698.92;1693539;473402.97;138885.19;80393.71;9763.87;39536.03;0;9191.58;58836.09;13035.67
T3_0109;T3;0109;SANTA MARIA DA FEIRA;58766625.83;12846892;6377780.33;18564534.01;10087896.36;1889192.23;2586782.5;2519095.38;1481567.54;5098886.2;15878533.29
T3_1711;T3;1711;SANTA MARTA DE PENAGUIÃO;5040812.82;3037406.6;86619.51;542601.61;326989.76;41715.14;113467.71;0;60429;899197.83;474987.27
T3_3109;T3;3109;SANTANA;5048853.51;3945708;0;493398.75;312933.46;17936.64;103383.87;0;59144.78;34950.54;574796.22
T3_1416;T3;1416;SANTARÉM;55583967.07;9287145.21;169668.85;9056708.42;5475356.44;1087744.62;1094052.48;728892.46;670662.42;2389099.63;34681344.96
T3_1509;T3;1509;SANTIAGO DO CACÉM;17697052.5;8361432;988793.82;3618215.95;2092403.88;372964.65;557892.62;442193.92;152760.88;3883275.18;845335.55
T3_1314;T3;1314;SANTO TIRSO;27574191.04;9922669;3885423.84;7849125.96;3988080.61;1059992.58;1204533.94;983668.55;612850.28;1943566.79;3973405.45
T3_0812;T3;0812;SÃO BRÁS DE ALPORTEL;7278873.41;2681478;187509.37;2095313.27;1084763.68;424937.71;251449.22;0;334162.66;1631561.46;683011.31
T3_0116;T3;0116;SÃO JOÃO DA MADEIRA;16305910.17;3068622;6160266.03;3527443.09;1939150.34;516800.46;391710.43;546936;132845.86;2398319.06;1151259.99
T3_1815;T3;1815;SÃO JOÃO DA PESQUEIRA;6949290.95;4345526.94;731227.21;745343.96;350865.86;145907.47;100316.53;0;148254.1;778077.67;349115.17
T3_1816;T3;1816;SÃO PEDRO DO SUL;14339257.44;5702940;976210.73;1526136.28;915648.33;99772.64;269989.21;107668.61;133057.49;1973935.27;4160035.16
T3_4603;T3;4603;SÃO ROQUE DO PICO;2952824.62;2254482;64851.26;319925.26;193352.68;33760.62;78146.02;0;14665.94;262494.42;51071.68
T3_3110;T3;3110;SÃO VICENTE;4128845.42;3074418;0;521591.72;286989.24;36814.53;78701.6;0;119086.35;195838.42;336997.28
T3_1417;T3;1417;SARDOAL;4567032.73;2540295;150411.71;377971.42;235059.08;61577.23;58538.42;7241.59;15555.1;541120.61;957233.99
T3_1817;T3;1817;SÁTÃO;6539850.34;4005289;219573.87;1131504.39;726586.36;113545.7;215591.05;0;75781.28;837403.71;346079.37
T3_0912;T3;0912;SEIA;16004899.52;7224120;366117.49;3576765.78;1814238.01;242115.59;415266.8;126690;978455.38;2351485.71;2486410.54
T3_1510;T3;1510;SEIXAL;56621933.36;10406673;944780.13;36071467.76;14491854.44;4190287.25;2763820.01;739157.05;13886349.01;9021436.01;177576.46
T3_1818;T3;1818;SERNANCELHE;6118875.59;3653685;1083765.18;595964.19;306675.97;54636.53;93068.2;0;141583.49;585757.02;199704.2
T3_0213;T3;0213;SERPA;11095661.72;7293330;1058540.11;1190216.68;562095.13;171225.58;234850.33;44262.42;177783.22;1196760.48;356814.45
T3_0509;T3;0509;SERTÃ;10687970.47;5397881.9;123527.1;1277303.2;716785.39;92069.61;154715.51;83872.86;229859.83;2044327.1;1844931.17
T3_1511;T3;1511;SESIMBRA;37692181.72;3682701;2683737.11;12514721.97;6569446.69;2756560.09;1007918.9;146574.18;2034222.11;8581213.49;10229808.15
T3_1512;T3;1512;SETÚBAL;48159866.41;8657172;3187763.78;24563470.48;14009465.43;2139931.53;2379574.37;3691338.5;2343160.65;8025351.24;3726108.91
T3_0117;T3;0117;SEVER DO VOUGA;7338151.35;3601989;1489880.14;1212645.83;689400.55;92786.43;210974.65;140376.2;79108;511504.74;522131.64
T3_0813;T3;0813;SILVES;21157542.64;5950494;67884.53;7211456;4408675.77;1483014.62;701776.07;0;617989.54;4514323.19;3413384.92
T3_1513;T3;1513;SINES;24439461.31;2808927;3739396.24;6344478.29;1346887.24;475812.03;263441.31;3633976.84;624360.87;2927074.02;8619585.76
T3_1111;T3;1111;SINTRA;112333858.8;25182144;91687.05;57790282.96;31128520.19;8177396.65;7758175.51;3893868.12;6832322.49;7267933.59;22001811.23
T3_1112;T3;1112;SOBRAL DE MONTE AGRAÇO;6533722.55;2224005;10164.49;1614719.88;620154.44;280441.29;193489.06;60359.08;460276.01;1262382.68;1422450.5
T3_0615;T3;0615;SOURE;11065531.65;5115897;20013.86;1869701.33;1109321;242518.09;318018.08;48326.7;151517.46;1680899.35;2379020.11
T3_1215;T3;1215;SOUSEL;6203249.72;2825595;1661030.21;485636.3;323202.58;37615.32;71717.83;10100.35;43000.22;839049.36;391938.85
T3_0616;T3;0616;TÁBUA;10148930.91;3996639;300072.28;1390419.45;651480.98;111242.44;209275.65;0;418420.38;415796.31;4046003.87
T3_1819;T3;1819;TABUAÇO;5595782.05;3511587;445333.26;534319.17;349564.82;59751.61;80602.32;8260.14;36140.28;745159.3;359383.32
T3_1820;T3;1820;TAROUCA;6566341.76;3418992;223897.82;730827.12;424529.86;117806.04;135696.46;0;52794.76;1028332.94;1164291.88
T3_0814;T3;0814;TAVIRA;19964451.94;4870134;864308.08;8780774.81;4744114.86;1943684.59;571093.56;23384.4;1498497.4;2319485.23;3129749.82
T3_0310;T3;0310;TERRAS DE BOURO;6825152.57;4031428.1;369667.71;844603.12;313766.65;67587.86;106585.66;255546.66;101116.29;780189.21;799264.43
T3_1418;T3;1418;TOMAR;16424661.49;6713820;577614;4072803.26;2368104.98;408275.86;716515.77;234467.62;345439.03;2373865.43;2686558.8
T3_1821;T3;1821;TONDELA;16522717.6;7239186;3514746.44;3348683.85;1926117.12;270952.84;481470.19;402158.73;267984.97;200893.49;2219207.82
T3_0409;T3;0409;TORRE DE MONCORVO;9568573.79;5241348;1168672.37;701845.51;480406.12;46576;107215.77;0;67647.62;1702207.98;754499.93
T3_1419;T3;1419;TORRES NOVAS;27324639.65;6019236.92;47000.22;4780915.86;2659507.24;394117.49;667529.77;407983.69;651777.67;2090846.67;14386639.98
T3_1113;T3;1113;TORRES VEDRAS;32881988.12;8148795;2139206.1;12982729.62;6869131.35;2936696.07;1473328.02;783457.42;920116.76;4966426.69;4644830.71
T3_0913;T3;0913;TRANCOSO;8962351.39;4834118;0;914538.14;529604.66;74045.02;155638.58;0;155249.88;331784.44;2881910.81
T3_1318;T3;1318;TROFA;14643063.93;4925151;1727021.76;5311489.5;3028911.78;288343.05;754963.71;710981.64;528289.32;696191.92;1983209.75
T3_0118;T3;0118;VAGOS;15158664.3;4197447;2454277.7;3083212.76;1641249.38;593794.29;477843.83;147916.56;222408.7;1077830.23;4345896.61
T3_0119;T3;0119;VALE DE CAMBRA;14071442.96;4890501;1898963.63;2607296.78;1501919.99;139154.15;433457.03;202576.75;330188.86;1757237.31;2917444.24
T3_1608;T3;1608;VALENÇA;11548938.54;4053411;1493050.71;2167845.86;1011101.66;242814.06;302533.02;162592.89;448804.23;1621261.06;2213369.91
T3_1315;T3;1315;VALONGO;39410182.45;7031250;166362.71;10116852.99;5665445.94;1238604.25;1569877.07;1035215.17;607710.56;4074043.29;18021673.46
T3_1712;T3;1712;VALPAÇOS;14847886.79;6895485;989438.83;1718580.59;904238.01;243062.17;255782.28;0;315498.13;1912932.03;3331450.34
T3_4502;T3;4502;VELAS;3809791.53;2855349;255769.71;391293.42;206150.16;74362.51;91334.38;0;19446.37;299989.22;7390.18
T3_0712;T3;0712;VENDAS NOVAS;5984037.5;2650131;342274.35;1442197.1;769973.87;124101.56;191643.02;78912.28;277566.37;1241190.24;308244.81
T3_0713;T3;0713;VIANA DO ALENTEJO;6324257.49;3056085;1509051.24;726193.88;273524.39;315211.34;87376.91;14722.93;35358.31;703508.57;329418.8
T3_1609;T3;1609;VIANA DO CASTELO;43732744.7;10900465.5;6461203.02;13322644.91;6872797.1;1156332.55;1642150.4;2793969.78;857395.08;3250890.67;9797540.6
T3_0214;T3;0214;VIDIGUEIRA;5333643.72;2944683;383475.47;529675.48;308691.7;63805.1;96979.25;14172.84;46026.59;890495.84;585313.93
T3_0311;T3;0311;VIEIRA DO MINHO;12631248.02;4566114;2160708.4;1082487.17;584526.49;126112.6;211077.65;84689.64;76080.79;727560.84;4094377.61
T3_0510;T3;0510;VILA DE REI;3812573.69;2734587;31008.27;377990.91;229976.86;32099.35;37832.72;7614.95;70467.03;245042.06;423945.45
T3_0815;T3;0815;VILA DO BISPO;6728970.26;2330676;250432.25;1963958.74;1277961.5;467341.54;110214.37;0;108441.33;1724554.56;459348.71
T3_1316;T3;1316;VILA DO CONDE;65756640.57;6886251;3521379.86;14772702.34;8038542.41;2805476.89;1435589.64;931176.39;1561917.01;4585085.32;35991222.05
T3_4101;T3;4101;VILA DO PORTO;3608397.06;2774493;89217.72;427709.4;232779.34;34943.76;111036.18;0;48950.12;259258.5;57718.44
T3_0410;T3;0410;VILA FLOR;6379709.81;4042782;60319.72;383742.18;288241.09;0;42404.69;0;53096.4;701168.02;1191697.89
T3_1114;T3;1114;VILA FRANCA DE XIRA;43957376.87;9785421;4377792.84;17395592.46;9342522.19;2764095.41;2291814.38;1685151.09;1312009.39;7726256.87;4672313.7
T3_4206;T3;4206;VILA FRANCA DO CAMPO;6776059.54;3192732;1140331.74;1244810.35;753695.29;175150.33;118438.93;46408.59;151117.21;915660.73;282524.72
T3_1420;T3;1420;VILA NOVA DA BARQUINHA;6710164.07;2292966;1093473.48;1005250.95;403480.58;59802.5;128616.68;11032.4;402318.79;602811.34;1715662.3
T3_1610;T3;1610;VILA NOVA DE CERVEIRA;9303140.9;4369923;1329725.79;1701738.14;692985.81;114116.19;199079.74;42668.82;652887.58;1048398.33;853355.64
T3_0312;T3;0312;VILA NOVA DE FAMALICÃO;46340078.75;14037309;1201091.53;14243836.79;8450545.65;1916954.4;2452241.63;0;1424095.11;11695836.98;5162004.45
T3_0914;T3;0914;VILA NOVA DE FOZ CÔA;9925205.36;4256217;3118915.1;785911.39;421918.49;217802.53;112808.47;0;33381.9;1062655.82;701506.05
T3_1317;T3;1317;VILA NOVA DE GAIA;103598020.1;19903764;4994847.49;41936054.23;26502943.92;4821156.21;5700918.86;3419172.92;1491862.32;7514521.31;29248833.1
T3_1822;T3;1822;VILA NOVA DE PAIVA;5492138.89;2797455;788296.97;705245.5;358237.8;74346.45;90092.71;0;182568.54;290759.67;910381.75
T3_0617;T3;0617;VILA NOVA DE POIARES;4634435.43;2700198;67681.56;885852.13;579416.54;70164.31;123237.44;14393.08;98640.76;397624.76;583078.98
T3_1713;T3;1713;VILA POUCA DE AGUIAR;13102579.84;5566410;2349742.18;2341848.83;661925.08;141451.84;244188.32;276290.9;1017992.69;1862467.92;982110.91
T3_1714;T3;1714;VILA REAL;19447029.64;7958691;2444108.42;5881470.63;3407727.3;486540.22;988057.42;694194.16;304951.53;2121597.29;1041162.3
T3_0816;T3;0816;VILA REAL DE SANTO ANTÓNIO;12769308.75;2131056;396759.81;6354066.41;4160816.42;945689.51;369490.43;78172.19;799897.86;2972256.31;915170.22
T3_0511;T3;0511;VILA VELHA DE RÓDÃO;5436152.56;3216843;136236.02;718580.93;268598.42;119119.1;42155.99;267281.58;21425.84;648863.22;715629.39
T3_0313;T3;0313;VILA VERDE;31881220.34;9040806;871724;3925149.47;1904726.09;470211.35;847971.34;270366.08;431874.61;2675055.84;15368485.03
T3_0714;T3;0714;VILA VIÇOSA;5305076.51;2859732;32734.68;993501.49;452325.44;163247.5;138344.31;81853.72;157730.52;765592.61;653515.73
T3_0411;T3;0411;VIMIOSO;7413291;4364667;1433671.49;406918.61;284051.77;32308.71;65984.25;0;24573.88;293924.74;914109.16
T3_0412;T3;0412;VINHAIS;9799848.19;6423786;1179436.04;596867.15;370984.56;38536.55;121259.7;5038.17;61048.17;1062558.71;537200.29
T3_1823;T3;1823;VISEU;37613063.86;11526375;2267596.9;14737922.19;8436162.91;1768403.15;1876148.8;1597011.47;1060195.86;5679443.44;3401726.33
T3_0314;T3;0314;VIZELA;9004549.58;3474873;1277486.36;2248840.69;1279965.22;153189.25;339216.46;100186.24;376283.52;288653.91;1714695.62
T3_1824;T3;1824;VOUZELA;7311995.02;4214477;493875.89;969498.59;432983.31;229605.16;166073.47;42294.83;98541.82;1320552.28;313591.26
T4_1401;T4;1401;ABRANTES;22509135.86;11089775;70984.13;6294779.05;3537717.68;646811.41;785307.86;1045951.13;278990.97;3453450.65;1600147.03
T4_0101;T4;0101;ÁGUEDA;34154486.07;9479339;10306959.19;7897708.26;4401645.52;1028325.83;1149522.58;795027.85;523186.48;3360165.28;3110314.34
T4_0901;T4;0901;AGUIAR DA BEIRA;7219999.06;4986811;98779.66;647092.43;401490.54;47133.91;147746.5;0;50721.48;1129727.37;357588.6
T4_0701;T4;0701;ALANDROAL;9398656.23;5515797.64;793981.15;569800.61;330763.47;105531.65;90784.3;27364.53;15356.66;1071326.53;1447750.3
T4_0102;T4;0102;ALBERGARIA-A-VELHA;15371667.53;5710270;1325518.89;4633460.74;2764116.06;567667.72;604811.39;428500.97;268364.6;3299043.34;403374.56
T4_0801;T4;0801;ALBUFEIRA;78750704.78;5303367;474138.46;34354651.25;24044300.99;5820094.61;1399650.65;701936.74;2388668.26;24187201.25;14431346.82
T4_1501;T4;1501;ALCÁCER DO SAL;17636618.44;9114873;633041.86;5620949.48;1536085.69;1674911.16;254892.51;342561.71;1812498.41;1770693.5;497060.6
T4_1402;T4;1402;ALCANENA;11491533.66;4665104;820117.46;3051420.65;1907287.7;223538.46;341320.36;424402.65;154871.48;2062363.56;892527.99
T4_1001;T4;1001;ALCOBAÇA;30392359.6;10879866.88;1632246.64;10861962.32;6835399.32;1364193.29;1428939.93;474428.39;759001.39;3966774.13;3051509.63
T4_1502;T4;1502;ALCOCHETE;11941365.03;2738951;820778.82;5302141.66;2763733.63;959750.31;438051.01;388514.57;752092.14;2629525.25;449968.3
T4_0802;T4;0802;ALCOUTIM;8993684.61;5760990;1609795.63;326284.02;228822.02;23980.95;50497.96;0;22983.09;513690.56;782924.4
T4_1101;T4;1101;ALENQUER;23148922.35;6347700;739583.08;8768399.03;5461690.63;1308132.37;959408.95;633901.67;405265.41;2378221.55;4915018.69
T4_0401;T4;0401;ALFÂNDEGA DA FÉ;26088007.73;5306593;1061697;817331.91;359054.5;65804.38;92694.12;74698.32;225080.59;1371524.41;17530861.41
T4_1701;T4;1701;ALIJÓ;10301437.01;6507866;58594.43;1618344.67;894057.68;347873.76;219161.62;37754.94;119496.67;1743439.36;373192.55
T4_0803;T4;0803;ALJEZUR;9397470.84;4387883;559331.45;2253026.18;1509116.26;378371.7;142947.87;0;222590.35;1881775.72;315454.49
T4_0201;T4;0201;ALJUSTREL;12518135.57;5465030;2531649.7;1521707.13;660330.76;116170.92;207214.5;423463.59;114527.36;1281682.13;1718066.61
T4_1503;T4;1503;ALMADA;77445956.37;16177891;1545269.05;40014499.11;26131181.5;5846958.94;3818336.84;1948383.44;2269638.39;11688908.28;8019388.93
T4_0902;T4;0902;ALMEIDA;10957191.1;7043009;1077731.05;1329154.4;624934.55;63129.43;151091.17;0;489999.25;1280643.54;226653.11
T4_1403;T4;1403;ALMEIRIM;13419750.13;5341793;473103.21;3072776;2099383.25;0;504164.41;279812.49;189415.85;1802779.93;2729297.99
T4_0202;T4;0202;ALMODÔVAR;12217902.89;7863101;1724835.35;842037.67;360429.92;77138.42;158100.85;22293.82;224074.66;1058853.26;729075.61
T4_1404;T4;1404;ALPIARÇA;6998668.02;3105118;1093304.73;1003933.6;597961.29;115524.41;166348.41;53692.6;70406.89;819230.59;977081.1
T4_1201;T4;1201;ALTER DO CHÃO;5641765.9;3969072;232976.12;451968.76;276831.41;84429.18;62590.42;4456.63;23661.12;730751.46;256997.56
T4_1002;T4;1002;ALVAIÁZERE;10138848.5;4345429;1447499.46;932034.88;637209.33;70348.22;152316.07;0;72161.26;1311999.5;2101885.66
T4_0203;T4;0203;ALVITO;4255170.26;3060520;100262.8;309403.41;166220.56;80560.65;45405.6;0;17216.6;451148.15;333835.9
T4_1115;T4;1115;AMADORA;74200232.12;18268389;947943.01;28595696.92;18221646.44;2906478.31;3616588.66;2339952.48;1511031.03;11349699.55;15038503.64
T4_1301;T4;1301;AMARANTE;29767523.18;13761855;908707.55;6692071.05;3290087.3;993778.14;1223740.59;0;1184465.02;5192478.66;3212410.92
T4_0301;T4;0301;AMARES;12760062.57;5325460;1006561.25;2290715.17;1390167.27;269817.88;427737.15;0;202992.87;1801269.77;2336056.38
T4_0103;T4;0103;ANADIA;24398136.73;8030323;6084596.61;3630626.95;2112841.27;393251.45;708667.33;272777.31;143089.59;4033127.46;2619462.71
T4_4301;T4;4301;ANGRA DO HEROÍSMO;17363073.09;9653029;1974709.6;3336226.39;2100163.36;0;712891.05;0;523171.98;991293.54;1407814.56
T4_1003;T4;1003;ANSIÃO;14565529.28;4898146;417037.94;2105804.55;1118007.28;133067.8;280544.52;91246.78;482938.17;1540936.72;5603604.07
T4_1601;T4;1601;ARCOS DE VALDEVEZ;21358814.91;10364002;2090021.22;3107386.28;1965675.37;296477.36;525365.07;0;319868.48;3952931.96;1844473.45
T4_0601;T4;0601;ARGANIL;10795356.67;6010986;328617.91;1984489.67;1189491.48;175511.7;247473.45;0;372013.04;2114164.47;357098.62
T4_1801;T4;1801;ARMAMAR;9186193.59;4355356;192250.95;1091994.33;559201.16;151232.94;120792.43;31087.22;229680.58;1094867.47;2451724.84
T4_0104;T4;0104;AROUCA;17304460.13;8060984;2535309.04;2423854.14;1442537.07;262245.35;440598.13;130481.33;147992.26;2703613.77;1580699.18
T4_0702;T4;0702;ARRAIOLOS;9686591.45;5973470;1558547.76;800418.69;449408.74;109357.05;135817.26;52087.35;53748.29;1018269.94;335885.06
T4_1202;T4;1202;ARRONCHES;5438471.88;3776687;218300.3;400105.64;169573.61;160084.39;58794.85;0;11652.79;526764.54;516614.4
T4_1102;T4;1102;ARRUDA DOS VINHOS;13053212.34;3377028;602904.93;2360110.66;1511586.72;165118.07;331722.34;184895.25;166788.28;2686390.55;4026778.2
T4_0105;T4;0105;AVEIRO;42909858.46;8378109;4176987.28;20928042.94;10739371.39;3218921.72;1981086.72;2317453.15;2671209.96;8254864.75;1171854.49
T4_1203;T4;1203;AVIS;8200845.46;5195878;618685.18;701345.13;268395.3;208922.84;81711.33;40639.69;101675.97;734891.59;950045.56
T4_1103;T4;1103;AZAMBUJA;16737061.33;4908042;397914.68;5203476.61;2678828.91;513432.14;911973.15;589986.24;509256.17;1641274.69;4586353.35
T4_1302;T4;1302;BAIÃO;16195266.49;7336294;2837607.86;1773946.02;679780.93;114017.18;381007.48;0;599140.43;1687535.49;2559883.12
T4_0302;T4;0302;BARCELOS;60971630.11;23162586;5580994.92;16111559.51;8385093.99;2340627.25;2683407.93;917398.5;1785031.84;6464750.25;9651739.43
